100,0,0,0,0,0,0,0,0,0
010,0,0,7.497765858956239,0.0,0.0,0.2465753424657534,5,15,0
100,0,0,0,0,0,0,0,0,0
001,0,0,-5.3996567988331154,0,0,0,19,6,9
110,0,0,0,0,0,0,0,0,0
001,0,0,0,0,0,0,3.2236596663713013,7,2.0682402499673005
110,0,0,0,0,0,0,0,0,0
010,0,0,0,0.0,0.0,0.2465753424657534,1.0326928959727495,14,0
001,0,0,0,0,0,0,14,7,5
